SSC_NAME,cuisine_primary,count
Abbotsbury,['Italian',2
Abbotsford (NSW),['Korean'],1
Abbotsford (NSW),['Latin American',1
Abbotsford (NSW),['Pizza',2
Abbotsford (NSW),['Thai'],1
Alexandria,['Australian'],1
Alexandria,['Bakery',1
Alexandria,['Bar Food'],3
Alexandria,['Burger',3
Alexandria,['Burger'],1
Alexandria,['Cafe',21
Alexandria,['Cafe'],12
Alexandria,['Chinese'],1
Alexandria,['Continental'],1
Alexandria,['Desserts',1
Alexandria,['European',1
Alexandria,['Fish and Chips'],1
Alexandria,['Healthy Food',1
Alexandria,['Italian',2
Alexandria,['Italian'],1
Alexandria,['Japanese',1
Alexandria,['Japanese'],1
Alexandria,['Modern Australian'],1
Alexandria,['Pizza'],1
Alexandria,['Pub Food'],2
Alexandria,['Sandwich'],1
Alexandria,['Seafood',1
Alexandria,['Thai'],3
Alexandria,['Vietnamese',2
Alexandria,['Vietnamese'],1
Allambie Heights,['Cafe',1
Allambie Heights,['Cafe'],2
Allambie Heights,['Indian'],1
Allambie Heights,['Italian',1
Allawah,['Asian'],1
Allawah,['Cafe'],1
Allawah,['Indian'],1
Allawah,['Italian',1
Allawah,['Pizza'],1
Allawah,['Portuguese',1
Allawah,['Pub Food'],1
Allawah,['Thai'],1
Annandale (NSW),['Asian'],1
Annandale (NSW),['Bakery',1
Annandale (NSW),['Bar Food'],1
Annandale (NSW),['Burger',3
Annandale (NSW),['Burger'],1
Annandale (NSW),['Cafe',6
Annandale (NSW),['Cafe'],6
Annandale (NSW),['Coffee and Tea',1
Annandale (NSW),['European',1
Annandale (NSW),['Fast Food',2
Annandale (NSW),['Fast Food'],1
Annandale (NSW),['Indian'],2
Annandale (NSW),['Italian',1
Annandale (NSW),['Japanese',2
Annandale (NSW),['Mediterranean',1
Annandale (NSW),['Modern Australian'],1
Annandale (NSW),['Pizza',1
Annandale (NSW),['Pizza'],1
Annandale (NSW),['Pub Food'],2
Annandale (NSW),['Tapas',1
Arncliffe,['Bakery',4
Arncliffe,['Bakery'],1
Arncliffe,['Cafe'],2
Arncliffe,['Chinese',1
Arncliffe,['Fast Food',1
Arncliffe,['Fast Food'],1
Arncliffe,['Indian'],1
Arncliffe,['Kebab',1
Arncliffe,['Middle Eastern',1
Arncliffe,['Modern Australian'],1
Arncliffe,['Mongolian'],1
Arncliffe,['Pizza'],1
Arncliffe,['Pub Food'],1
Arncliffe,['Thai'],1
Arndell Park,['Asian',1
Artarmon,['Asian',1
Artarmon,['Burger',1
Artarmon,['Cafe',5
Artarmon,['Cafe'],8
Artarmon,['Indian'],1
Artarmon,['Japanese BBQ'],1
Artarmon,['Japanese',2
Artarmon,['Japanese'],2
Artarmon,['Mediterranean',1
Artarmon,['Pizza'],1
Artarmon,['Pub Food'],1
Artarmon,['Sandwich',2
Artarmon,['Thai'],3
Ashbury,['Cafe',1
Ashfield (NSW),['Asian',2
Ashfield (NSW),['Asian'],3
Ashfield (NSW),['Australian',1
Ashfield (NSW),['Australian'],1
Ashfield (NSW),['Cafe'],6
Ashfield (NSW),['Chinese',5
Ashfield (NSW),['Chinese'],12
Ashfield (NSW),['Healthy Food',1
Ashfield (NSW),['Indian',1
Ashfield (NSW),['Indian'],1
Ashfield (NSW),['Italian',1
Ashfield (NSW),['Japanese'],2
Ashfield (NSW),['Middle Eastern',1
Ashfield (NSW),['Nepalese',1
Ashfield (NSW),['Polish',1
Ashfield (NSW),['Pub Food'],1
Ashfield (NSW),['Thai',1
Ashfield (NSW),['Thai'],1
Ashfield (NSW),['Turkish'],2
Ashfield (NSW),['Vietnamese',2
Ashfield (NSW),['Vietnamese'],1
Auburn (NSW),['Afghani',1
Auburn (NSW),['Afghani'],1
Auburn (NSW),['Asian'],1
Auburn (NSW),['BBQ',1
Auburn (NSW),['Bakery',2
Auburn (NSW),['Burger'],1
Auburn (NSW),['Cafe',4
Auburn (NSW),['Cafe'],3
Auburn (NSW),['Chinese',1
Auburn (NSW),['Chinese'],8
Auburn (NSW),['Ethiopian',1
Auburn (NSW),['European',1
Auburn (NSW),['Grill',1
Auburn (NSW),['Indian',1
Auburn (NSW),['Iranian'],1
Auburn (NSW),['Japanese'],1
Auburn (NSW),['Kebab'],1
Auburn (NSW),['Malaysian'],1
Auburn (NSW),['Mediterranean'],1
Auburn (NSW),['Middle Eastern',3
Auburn (NSW),['Middle Eastern'],2
Auburn (NSW),['Modern Australian',1
Auburn (NSW),['Nepalese'],2
Auburn (NSW),['Pakistani',1
Auburn (NSW),['Pakistani'],1
Auburn (NSW),['Pizza',1
Auburn (NSW),['Pub Food'],2
Auburn (NSW),['Thai'],1
Auburn (NSW),['Tibetan',1
Auburn (NSW),['Turkish',2
Auburn (NSW),['Turkish'],3
Balgowlah,['Cafe',2
Balgowlah,['Cafe'],5
Balgowlah,['Chinese',1
Balgowlah,['Chinese'],1
Balgowlah,['Desserts',1
Balgowlah,['French'],1
Balgowlah,['Healthy Food',1
Balgowlah,['Indian'],2
Balgowlah,['Italian',2
Balgowlah,['Italian'],1
Balgowlah,['Japanese'],1
Balgowlah,['Nepalese'],1
Balgowlah,['Sandwich',1
Balgowlah,['Seafood',1
Balgowlah,['Seafood'],1
Balgowlah,['Thai',1
Balgowlah,['Thai'],2
Balgowlah Heights,['Cafe'],1
Balgowlah Heights,['Italian',1
Balmain,['Argentine',1
Balmain,['Australian',2
Balmain,['Bar Food',1
Balmain,['British',1
Balmain,['British'],1
Balmain,['Burger',2
Balmain,['Burger'],2
Balmain,['Cafe',6
Balmain,['Cafe'],10
Balmain,['Chinese'],1
Balmain,['Fast Food',1
Balmain,['Fish and Chips',1
Balmain,['Greek'],1
Balmain,['Indian'],2
Balmain,['Italian',4
Balmain,['Italian'],4
Balmain,['Japanese',4
Balmain,['Japanese'],2
Balmain,['Korean BBQ',1
Balmain,['Korean'],1
Balmain,['Latin American',1
Balmain,['Middle Eastern',1
Balmain,['Modern Australian',1
Balmain,['Modern Australian'],6
Balmain,['Poké',1
Balmain,['Pub Food',1
Balmain,['Pub Food'],1
Balmain,['Seafood',1
Balmain,['Seafood'],1
Balmain,['Spanish',1
Balmain,['Steak',1
Balmain,['Thai',1
Balmain,['Thai'],4
Balmain,['Turkish',1
Balmain,['Turkish'],2
Balmain,['Vietnamese',1
Balmain,['Vietnamese'],2
Balmain East,['Cafe'],1
Balmain East,['Italian',1
Balmain East,['Modern Australian'],1
Bangor (NSW),['Bakery',1
Bangor (NSW),['Cafe'],1
Bangor (NSW),['Modern Australian'],1
Bangor (NSW),['Pub Food'],1
Bangor (NSW),['Thai'],1
Banksia,['Australian'],1
Banksia,['Bakery',1
Banksia,['Fish and Chips',1
Banksia,['Kebab'],1
Banksia,['Nepalese'],1
Banksmeadow,['Bakery',1
Banksmeadow,['Cafe'],2
Banksmeadow,['Italian',1
Banksmeadow,['Modern Australian'],1
Banksmeadow,['Pub Food',1
Banksmeadow,['Sandwich',1
Banksmeadow,['Vietnamese',1
Bankstown,['Asian',3
Bankstown,['Asian'],2
Bankstown,['BBQ',1
Bankstown,['Burger',1
Bankstown,['Cafe',5
Bankstown,['Cafe'],12
Bankstown,['Chinese',5
Bankstown,['Chinese'],1
Bankstown,['Desserts',1
Bankstown,['Egyptian',1
Bankstown,['Hot Pot'],1
Bankstown,['Ice Cream'],1
Bankstown,['Indian',1
Bankstown,['Indonesian'],1
Bankstown,['Italian',2
Bankstown,['Italian'],1
Bankstown,['Japanese',2
Bankstown,['Kebab',3
Bankstown,['Korean BBQ'],1
Bankstown,['Lebanese',1
Bankstown,['Lebanese'],1
Bankstown,['Mediterranean',1
Bankstown,['Mexican',1
Bankstown,['Middle Eastern',4
Bankstown,['Modern Australian'],1
Bankstown,['Pizza',2
Bankstown,['Pizza'],2
Bankstown,['Polish'],1
Bankstown,['Pub Food'],3
Bankstown,['Seafood',2
Bankstown,['Seafood'],1
Bankstown,['Sushi'],1
Bankstown,['Tapas'],1
Bankstown,['Thai'],2
Bankstown,['Turkish'],1
Bankstown,['Vietnamese',4
Bankstown,['Vietnamese'],9
Bankstown Aerodrome,['Italian',1
Bankstown Aerodrome,['Pub Food'],1
Barangaroo,['American',1
Barangaroo,['American'],1
Barangaroo,['Asian'],1
Barangaroo,['Australian'],2
Barangaroo,['Bar Food'],1
Barangaroo,['Beverages'],1
Barangaroo,['Burger',1
Barangaroo,['Burger'],1
Barangaroo,['Cafe',1
Barangaroo,['Cafe'],3
Barangaroo,['European'],1
Barangaroo,['French',1
Barangaroo,['French'],1
Barangaroo,['Indian'],1
Barangaroo,['Japanese'],1
Barangaroo,['Modern Australian'],4
Barangaroo,['Pub Food'],1
Barangaroo,['Seafood'],1
Barangaroo,['Spanish'],1
Barangaroo,['Turkish'],1
Barangaroo,['Vietnamese',1
Bardwell Park,['Cafe'],1
Bardwell Park,['Chinese',1
Bardwell Park,['Italian',1
Bardwell Valley,['Fast Food'],1
Bass Hill,['Australian',1
Bass Hill,['Bakery',1
Bass Hill,['Cafe'],1
Bass Hill,['Fish and Chips',1
Bass Hill,['Grill'],1
Bass Hill,['Modern Australian'],1
Bass Hill,['Pizza'],1
Baulkham Hills,['Afghani'],1
Baulkham Hills,['Asian'],1
Baulkham Hills,['Australian'],2
Baulkham Hills,['Bakery',1
Baulkham Hills,['Bar Food',1
Baulkham Hills,['Cafe',2
Baulkham Hills,['Cafe'],7
Baulkham Hills,['Chinese',1
Baulkham Hills,['Chinese'],3
Baulkham Hills,['Fast Food'],2
Baulkham Hills,['Indian',1
Baulkham Hills,['Indian'],2
Baulkham Hills,['Iranian'],1
Baulkham Hills,['Italian',4
Baulkham Hills,['Italian'],1
Baulkham Hills,['Japanese',2
Baulkham Hills,['Modern Australian',1
Baulkham Hills,['Modern Australian'],1
Baulkham Hills,['Pizza'],1
Baulkham Hills,['Sandwich'],2
Baulkham Hills,['Seafood',2
Baulkham Hills,['Taiwanese'],1
Baulkham Hills,['Thai',1
Baulkham Hills,['Thai'],3
Beaconsfield (NSW),['Cafe',1
Beaconsfield (NSW),['Cafe'],4
Beaconsfield (NSW),['Chinese'],1
Beaconsfield (NSW),['Japanese',1
Beecroft,['Asian',1
Beecroft,['Asian'],1
Beecroft,['Australian',1
Beecroft,['Cafe',3
Beecroft,['Cafe'],1
Beecroft,['Italian',2
Beecroft,['Italian'],2
Beecroft,['Japanese',2
Beecroft,['Pizza'],1
Beecroft,['Thai'],1
Beecroft,['Turkish'],1
Belfield,['Burger',1
Belfield,['Cafe'],2
Belfield,['Drinks Only'],1
Belfield,['Italian',1
Belfield,['Middle Eastern',1
Bella Vista,['Afghani',1
Bella Vista,['American',1
Bella Vista,['Asian',1
Bella Vista,['Bakery'],1
Bella Vista,['Bar Food'],1
Bella Vista,['Burger'],1
Bella Vista,['Cafe',3
Bella Vista,['Cafe'],3
Bella Vista,['Chinese'],1
Bella Vista,['Coffee and Tea',1
Bella Vista,['Indian',1
Bella Vista,['Indian'],3
Bella Vista,['Italian',2
Bella Vista,['Kebab',1
Bella Vista,['Pizza',2
Bella Vista,['Sandwich',1
Bella Vista,['Sushi'],2
Bella Vista,['Thai'],2
Bellevue Hill,['Cafe'],2
Bellevue Hill,['Desserts',1
Bellevue Hill,['Italian'],1
Belmore,['Cafe'],3
Belmore,['Charcoal Chicken',1
Belmore,['Chinese',2
Belmore,['Drinks Only'],1
Belmore,['Greek',1
Belmore,['Indian',1
Belmore,['Italian',1
Belmore,['Japanese',1
Belmore,['Korean BBQ'],2
Belmore,['Korean',1
Belmore,['Korean'],1
Belmore,['Lebanese'],2
Belmore,['Modern Australian'],1
Belmore,['Pizza'],2
Belmore,['Pub Food'],1
Belmore,['Thai'],2
Belmore,['Vietnamese'],1
Belrose,['Australian',1
Belrose,['Cafe',1
Belrose,['Indian'],1
Belrose,['Modern Australian'],1
Berala,['Cafe'],1
Berala,['Indian',1
Berala,['Modern Australian'],1
Berala,['Seafood'],1
Berala,['Thai'],1
Berala,['Vietnamese'],1
Beverley Park,['Chinese',1
Beverly Hills,['Cafe'],3
Beverly Hills,['Chinese',5
Beverly Hills,['Chinese'],7
Beverly Hills,['German'],1
Beverly Hills,['Greek'],2
Beverly Hills,['Indian'],1
Beverly Hills,['Indonesian'],1
Beverly Hills,['Italian',1
Beverly Hills,['Italian'],1
Beverly Hills,['Japanese',2
Beverly Hills,['Lebanese'],2
Beverly Hills,['Modern Australian'],1
Beverly Hills,['Pub Food'],1
Beverly Hills,['Thai'],2
Beverly Hills,['Turkish'],1
Bexley,['Afghani',1
Bexley,['Asian',1
Bexley,['Cafe',1
Bexley,['Cafe'],5
Bexley,['Chinese',1
Bexley,['Chinese'],1
Bexley,['Fast Food',1
Bexley,['Greek'],1
Bexley,['Indian',1
Bexley,['Italian',1
Bexley,['Lebanese'],1
Bexley,['Modern Australian'],1
Bexley,['Pizza'],1
Bexley North,['American',1
Bexley North,['Cafe'],1
Bexley North,['Chinese'],1
Bexley North,['Indian'],1
Bexley North,['Japanese',1
Bexley North,['Mediterranean',1
Bexley North,['Modern Australian'],1
Bexley North,['Thai'],1
Birchgrove,['Cafe'],1
Birchgrove,['Pub Food',1
Blacktown,['Afghani'],2
Blacktown,['African',1
Blacktown,['Asian',3
Blacktown,['Asian'],2
Blacktown,['Australian'],1
Blacktown,['BBQ'],1
Blacktown,['Bar Food',1
Blacktown,['Beverages'],1
Blacktown,['Burger',1
Blacktown,['Burmese',1
Blacktown,['Cafe',3
Blacktown,['Cafe'],11
Blacktown,['Charcoal Chicken',1
Blacktown,['Charcoal Chicken'],2
Blacktown,['Chinese',2
Blacktown,['Chinese'],7
Blacktown,['Desserts',1
Blacktown,['Ethiopian'],1
Blacktown,['European',1
Blacktown,['Fast Food',1
Blacktown,['Fast Food'],1
Blacktown,['Filipino'],3
Blacktown,['Fish and Chips',2
Blacktown,['Healthy Food',1
Blacktown,['Indian',5
Blacktown,['Indian'],7
Blacktown,['Italian',1
Blacktown,['Italian'],1
Blacktown,['Japanese',1
Blacktown,['Kebab',1
Blacktown,['Kebab'],1
Blacktown,['Middle Eastern',1
Blacktown,['Middle Eastern'],2
Blacktown,['Modern Australian',1
Blacktown,['Modern Australian'],1
Blacktown,['Pizza',2
Blacktown,['Pizza'],4
Blacktown,['Pub Food'],1
Blacktown,['Sandwich'],1
Blacktown,['Thai',1
Blacktown,['Thai'],4
Blacktown,['Tibetan',1
Blacktown,['Turkish',1
Blacktown,['Vietnamese'],1
Blakehurst,['Chinese'],1
Blakehurst,['Modern Australian',1
Blakehurst,['Seafood',1
Bondi,['American'],1
Bondi,['Brazilian',1
Bondi,['Brazilian'],1
Bondi,['Burger',2
Bondi,['Cafe',2
Bondi,['Cafe'],3
Bondi,['Chinese'],1
Bondi,['Eastern European',2
Bondi,['Fast Food'],1
Bondi,['Fish and Chips',1
Bondi,['Healthy Food',2
Bondi,['Indian'],1
Bondi,['Italian',3
Bondi,['Italian'],1
Bondi,['Japanese',2
Bondi,['Mexican'],1
Bondi,['Middle Eastern',1
Bondi,['Pizza'],1
Bondi,['Pub Food',1
Bondi,['Pub Food'],1
Bondi,['Seafood'],1
Bondi,['Thai'],5
Bondi,['Turkish'],1
Bondi Beach,['American',1
Bondi Beach,['Asian',1
Bondi Beach,['Australian',2
Bondi Beach,['Australian'],1
Bondi Beach,['Bakery',2
Bondi Beach,['Bakery'],1
Bondi Beach,['Bar Food'],2
Bondi Beach,['Burger',3
Bondi Beach,['Burger'],2
Bondi Beach,['Cafe',19
Bondi Beach,['Cafe'],13
Bondi Beach,['Chinese',2
Bondi Beach,['Desserts',1
Bondi Beach,['Desserts'],1
Bondi Beach,['Healthy Food',2
Bondi Beach,['Indian',1
Bondi Beach,['Italian',6
Bondi Beach,['Italian'],2
Bondi Beach,['Japanese',6
Bondi Beach,['Latin American',1
Bondi Beach,['Mediterranean',4
Bondi Beach,['Mexican'],2
Bondi Beach,['Middle Eastern',2
Bondi Beach,['Modern Australian',1
Bondi Beach,['Modern Australian'],1
Bondi Beach,['Pizza',2
Bondi Beach,['Pizza'],3
Bondi Beach,['Poké'],1
Bondi Beach,['Pub Food',2
Bondi Beach,['Pub Food'],1
Bondi Beach,['Sandwich',1
Bondi Beach,['Seafood',5
Bondi Beach,['Seafood'],1
Bondi Beach,['Spanish',2
Bondi Beach,['Street Food',1
Bondi Beach,['Sushi'],1
Bondi Beach,['Tapas',3
Bondi Beach,['Thai'],1
Bondi Junction,['American',1
Bondi Junction,['Asian',2
Bondi Junction,['Asian'],1
Bondi Junction,['Bakery',2
Bondi Junction,['Bakery'],2
Bondi Junction,['Brazilian',1
Bondi Junction,['British'],1
Bondi Junction,['Burger',1
Bondi Junction,['Burger'],1
Bondi Junction,['Cafe',7
Bondi Junction,['Cafe'],15
Bondi Junction,['Chinese',3
Bondi Junction,['Chinese'],1
Bondi Junction,['Desserts',1
Bondi Junction,['European',1
Bondi Junction,['Fast Food',1
Bondi Junction,['Filipino'],1
Bondi Junction,['Fish and Chips',1
Bondi Junction,['French'],1
Bondi Junction,['Greek'],2
Bondi Junction,['Healthy Food',2
Bondi Junction,['Healthy Food'],1
Bondi Junction,['Italian',2
Bondi Junction,['Italian'],3
Bondi Junction,['Japanese BBQ'],1
Bondi Junction,['Japanese',6
Bondi Junction,['Japanese'],1
Bondi Junction,['Mexican',1
Bondi Junction,['Mexican'],1
Bondi Junction,['Poké',1
Bondi Junction,['Poké'],1
Bondi Junction,['Pub Food',2
Bondi Junction,['Pub Food'],2
Bondi Junction,['Seafood',1
Bondi Junction,['Seafood'],1
Bondi Junction,['Steak',1
Bondi Junction,['Sushi',1
Bondi Junction,['Sushi'],2
Bondi Junction,['Thai'],7
Bonnet Bay,['Cafe'],1
Bonnet Bay,['Pizza'],1
Bonnyrigg,['Japanese',1
Bonnyrigg,['Pizza',1
Bonnyrigg,['Thai'],2
Bonnyrigg,['Vietnamese'],2
Bonnyrigg Heights,['Cafe',1
Bossley Park,['Italian'],1
Botany,['Asian',1
Botany,['Asian'],1
Botany,['Australian'],1
Botany,['Burger',1
Botany,['Cafe',2
Botany,['Cafe'],8
Botany,['Chinese',1
Botany,['Fish and Chips'],1
Botany,['Grill',1
Botany,['Italian',1
Botany,['Lebanese'],1
Botany,['Pizza'],1
Botany,['Pub Food'],1
Botany,['Steak',1
Botany,['Thai',1
Botany,['Thai'],1
Botany,['Vietnamese'],1
Breakfast Point,['Japanese'],1
Breakfast Point,['Mediterranean',1
Breakfast Point,['Pub Food'],1
Breakfast Point,['Thai'],1
Brighton-le-Sands,['Bar Food',1
Brighton-le-Sands,['Bar Food'],1
Brighton-le-Sands,['Cafe',4
Brighton-le-Sands,['Cafe'],5
Brighton-le-Sands,['Chinese'],1
Brighton-le-Sands,['Desserts',1
Brighton-le-Sands,['Desserts'],1
Brighton-le-Sands,['European',1
Brighton-le-Sands,['Fast Food',1
Brighton-le-Sands,['French'],1
Brighton-le-Sands,['Greek',1
Brighton-le-Sands,['Greek'],2
Brighton-le-Sands,['Healthy Food',1
Brighton-le-Sands,['Italian',4
Brighton-le-Sands,['Italian'],1
Brighton-le-Sands,['Japanese',2
Brighton-le-Sands,['Lebanese',1
Brighton-le-Sands,['Lebanese'],1
Brighton-le-Sands,['Modern Australian'],1
Brighton-le-Sands,['Seafood',1
Brighton-le-Sands,['Seafood'],2
Brighton-le-Sands,['Sushi',1
Brighton-le-Sands,['Thai'],3
Bronte,['Bakery'],1
Bronte,['Brazilian',1
Bronte,['Cafe',3
Bronte,['Cafe'],3
Bronte,['Fast Food',1
Bronte,['Fish and Chips',1
Bronte,['Healthy Food'],1
Bronte,['Indian'],1
Bronte,['Italian',2
Bronte,['Modern Australian',2
Brookvale,['American',1
Brookvale,['Asian'],1
Brookvale,['Burger',1
Brookvale,['Cafe',5
Brookvale,['Cafe'],9
Brookvale,['Chinese'],1
Brookvale,['Fast Food',1
Brookvale,['Healthy Food'],1
Brookvale,['Indian'],1
Brookvale,['Italian',1
Brookvale,['Italian'],1
Brookvale,['Japanese',1
Brookvale,['Japanese'],1
Brookvale,['Juices',1
Brookvale,['Pizza'],1
Brookvale,['Pub Food'],1
Brookvale,['Sandwich',1
Brookvale,['Thai'],1
Brookvale,['Vietnamese'],1
Burraneer,['Bakery',1
Burraneer,['Cafe'],1
Burwood (NSW),['Asian',4
Burwood (NSW),['Asian'],3
Burwood (NSW),['Australian',1
Burwood (NSW),['BBQ',1
Burwood (NSW),['Bakery'],1
Burwood (NSW),['Beverages'],1
Burwood (NSW),['Burger',2
Burwood (NSW),['Burger'],1
Burwood (NSW),['Cafe',2
Burwood (NSW),['Cafe'],10
Burwood (NSW),['Cantonese',2
Burwood (NSW),['Charcoal Chicken'],1
Burwood (NSW),['Chinese',7
Burwood (NSW),['Chinese'],20
Burwood (NSW),['Drinks Only'],2
Burwood (NSW),['Fast Food',1
Burwood (NSW),['French',1
Burwood (NSW),['Hot Pot',2
Burwood (NSW),['Hot Pot'],1
Burwood (NSW),['Indian'],2
Burwood (NSW),['Japanese BBQ'],2
Burwood (NSW),['Japanese'],1
Burwood (NSW),['Kebab',3
Burwood (NSW),['Korean',2
Burwood (NSW),['Korean'],1
Burwood (NSW),['Mediterranean',1
Burwood (NSW),['Modern Australian',2
Burwood (NSW),['Modern Australian'],1
Burwood (NSW),['Nepalese',1
Burwood (NSW),['Pizza',1
Burwood (NSW),['Pub Food',1
Burwood (NSW),['Sandwich',1
Burwood (NSW),['Seafood'],2
Burwood (NSW),['Singaporean'],1
Burwood (NSW),['Sushi'],3
Burwood (NSW),['Taiwanese',1
Burwood (NSW),['Taiwanese'],1
Burwood (NSW),['Thai'],3
Burwood (NSW),['Vietnamese',2
Burwood (NSW),['Vietnamese'],1
Cabarita (NSW),['Cafe'],1
Cabarita (NSW),['Italian',1
Cabramatta,['Asian',4
Cabramatta,['Asian'],1
Cabramatta,['BBQ'],1
Cabramatta,['Burger',1
Cabramatta,['Cafe'],5
Cabramatta,['Cambodian',1
Cabramatta,['Chinese',7
Cabramatta,['Chinese'],2
Cabramatta,['Desserts'],1
Cabramatta,['Fast Food',1
Cabramatta,['Fast Food'],1
Cabramatta,['German'],1
Cabramatta,['Japanese',2
Cabramatta,['Modern Australian'],1
Cabramatta,['Poké'],1
Cabramatta,['Pub Food',1
Cabramatta,['Ramen'],1
Cabramatta,['Steak'],1
Cabramatta,['Thai',1
Cabramatta,['Thai'],4
Cabramatta,['Vegetarian'],1
Cabramatta,['Vietnamese',13
Cabramatta,['Vietnamese'],17
Cabramatta,['Yum Cha',2
Cabramatta West,['Australian',1
Cabramatta West,['Pizza',1
Cabramatta West,['Thai',1
Cammeray,['Asian'],1
Cammeray,['Cafe',2
Cammeray,['Cafe'],6
Cammeray,['Chinese'],1
Cammeray,['Italian',1
Cammeray,['Japanese',2
Cammeray,['Modern Australian'],1
Cammeray,['Pub Food',1
Camperdown (NSW),['Asian',2
Camperdown (NSW),['Australian'],1
Camperdown (NSW),['Bar Food'],1
Camperdown (NSW),['Burger',3
Camperdown (NSW),['Cafe',6
Camperdown (NSW),['Cafe'],4
Camperdown (NSW),['Greek',1
Camperdown (NSW),['Italian',1
Camperdown (NSW),['Japanese'],1
Camperdown (NSW),['Korean',1
Camperdown (NSW),['Meat Pie',1
Camperdown (NSW),['Mediterranean',1
Camperdown (NSW),['Modern Australian',2
Camperdown (NSW),['Modern Australian'],1
Camperdown (NSW),['Pizza'],1
Camperdown (NSW),['Pub Food'],1
Camperdown (NSW),['Sandwich',1
Camperdown (NSW),['Thai'],2
Campsie,['Asian',5
Campsie,['Bakery',1
Campsie,['Burger',2
Campsie,['Cafe',2
Campsie,['Cafe'],7
Campsie,['Chinese',5
Campsie,['Chinese'],7
Campsie,['Dumplings',1
Campsie,['Japanese',2
Campsie,['Japanese'],2
Campsie,['Korean BBQ'],1
Campsie,['Korean',3
Campsie,['Korean'],5
Campsie,['Malaysian'],3
Campsie,['Nepalese',1
Campsie,['Nepalese'],1
Campsie,['Pizza'],1
Campsie,['Pub Food'],1
Campsie,['Seafood'],1
Campsie,['Sushi'],1
Campsie,['Thai',1
Campsie,['Thai'],2
Campsie,['Turkish'],2
Campsie,['Vietnamese'],2
Canada Bay,['Italian',1
Canley Heights,['Asian',1
Canley Heights,['Asian'],2
Canley Heights,['Bakery',1
Canley Heights,['Beverages',1
Canley Heights,['Burger',1
Canley Heights,['Cafe'],1
Canley Heights,['Charcoal Chicken'],1
Canley Heights,['Chinese',2
Canley Heights,['Desserts',1
Canley Heights,['European'],1
Canley Heights,['Japanese BBQ'],1
Canley Heights,['Korean BBQ',1
Canley Heights,['Modern Australian'],1
Canley Heights,['Seafood',1
Canley Heights,['Steak'],1
Canley Heights,['Sushi',1
Canley Heights,['Thai',1
Canley Heights,['Thai'],2
Canley Heights,['Vietnamese',2
Canley Heights,['Vietnamese'],8
Canley Vale,['Asian'],1
Canley Vale,['BBQ',1
Canley Vale,['Bar Food'],1
Canley Vale,['Burger',1
Canley Vale,['Cafe',2
Canley Vale,['Cafe'],3
Canley Vale,['Chinese',2
Canley Vale,['Chinese'],3
Canley Vale,['Hot Pot',1
Canley Vale,['Japanese',1
Canley Vale,['Korean BBQ'],1
Canley Vale,['Modern Australian'],1
Canley Vale,['Pizza',1
Canley Vale,['Seafood',1
Canley Vale,['Thai',1
Canley Vale,['Vietnamese',1
Canley Vale,['Vietnamese'],2
Canterbury (NSW),['Burger',1
Canterbury (NSW),['Burger'],1
Canterbury (NSW),['Cafe'],3
Canterbury (NSW),['Japanese',1
Canterbury (NSW),['Japanese'],1
Canterbury (NSW),['Kebab',1
Canterbury (NSW),['Korean BBQ'],1
Canterbury (NSW),['Mexican',1
Canterbury (NSW),['Modern Australian',1
Canterbury (NSW),['Modern Australian'],1
Canterbury (NSW),['Pizza'],1
Caringbah,['Asian'],1
Caringbah,['Bakery'],1
Caringbah,['Burger'],1
Caringbah,['Cafe',3
Caringbah,['Cafe'],9
Caringbah,['Chinese'],2
Caringbah,['Coffee and Tea',1
Caringbah,['French'],1
Caringbah,['Healthy Food',1
Caringbah,['Indian',1
Caringbah,['Indian'],2
Caringbah,['Italian'],2
Caringbah,['Japanese',1
Caringbah,['Japanese'],2
Caringbah,['Mexican'],1
Caringbah,['Modern Australian',1
Caringbah,['Modern Australian'],2
Caringbah,['Pizza'],2
Caringbah,['Pub Food',2
Caringbah,['Sandwich',1
Caringbah,['Seafood'],2
Caringbah,['Thai'],7
Caringbah,['Turkish',1
Caringbah,['Vietnamese'],1
Caringbah South,['Bakery',1
Caringbah South,['Bakery'],1
Caringbah South,['Cafe'],3
Caringbah South,['Pizza'],1
Caringbah South,['Seafood',1
Caringbah South,['Seafood'],1
Carlingford,['Australian',1
Carlingford,['Cafe'],1
Carlingford,['Chinese',2
Carlingford,['Chinese'],10
Carlingford,['Fast Food'],1
Carlingford,['Indian'],1
Carlingford,['Italian',1
Carlingford,['Japanese BBQ'],1
Carlingford,['Japanese',1
Carlingford,['Japanese'],1
Carlingford,['Modern Australian'],1
Carlingford,['Sushi'],1
Carlingford,['Thai'],2
Carlingford,['Vietnamese'],1
Carlton (NSW),['Asian',1
Carlton (NSW),['Australian',1
Carlton (NSW),['Cafe',1
Carlton (NSW),['Cafe'],8
Carlton (NSW),['Chinese',1
Carlton (NSW),['Chinese'],1
Carlton (NSW),['Italian'],1
Carlton (NSW),['Lebanese',1
Carlton (NSW),['Modern Australian'],1
Carlton (NSW),['Pizza'],2
Carlton (NSW),['Thai'],1
Carramar (NSW),['Bakery',1
Carss Park,['Modern Australian',1
Carss Park,['Seafood'],1
Castle Cove,['Cafe',1
Castle Cove,['Cafe'],1
Castle Cove,['Thai'],1
Castle Hill (NSW),['Asian'],2
Castle Hill (NSW),['Australian',1
Castle Hill (NSW),['Bakery',1
